"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"pacId"	"transcriptName"	"peptideName"	"Pfam"	"Panther"	"KOG"	"KEGG.ec"	"KO"	"GO"	"Best.hit.arabi.name"	"arabi.symbol"	"arabi.defline"
"Prupe.7G203500"	129.424794635904	-2.63418702319288	0.464628635970346	-5.66944613237528	1.43259882718256e-08	3.66076633806775e-07	32104678	"Prupe.7G203500.1"	"Prupe.7G203500.1.p"	"PF02045"	"PTHR12632,PTHR12632:SF8"	""	""	"K08064"	"GO:0006355,GO:0003700"	"AT1G72830.1"	"ATHAP2C,HAP2C,NF-YA3"	"nuclear factor Y, subunit A3"
"Prupe.7G204200"	41.8738109643861	-2.06100648191871	0.578801624164504	-3.5608166872264	0.000369703125810511	0.0032566495935367	32101281	"Prupe.7G204200.1"	"Prupe.7G204200.1.p"	"PF05553"	""	""	""	""	""	"AT5G57070.1"	""	"hydroxyproline-rich glycoprotein family protein"
"Prupe.7G204700"	214.008377405549	-0.824378203051509	0.225561496872527	-3.65478246279503	0.000257400135784475	0.00236135638080479	32101902	"Prupe.7G204700.1"	"Prupe.7G204700.1.p"	"PF14531"	"PTHR24361,PTHR24361:SF385"	"KOG0581"	"2.7.12.2"	"K04368"	""	"AT4G29810.1"	"ATMKK2,MK1,MKK2"	"MAP kinase kinase 2"
"Prupe.7G205200"	2614.91621692054	-4.16583757162609	0.19071720856945	-21.843008309914	9.05898021931626e-106	9.22475955732975e-102	32100266	"Prupe.7G205200.1"	"Prupe.7G205200.1.p"	"PF13359"	"PTHR22930,PTHR22930:SF28"	"KOG4585"	""	""	""	"AT4G29780.1"	""	""
"Prupe.7G206600"	252.86844420763	-2.30668542875557	0.459020120138121	-5.02523817052177	5.02808133845458e-07	9.07818302650407e-06	32103503	"Prupe.7G206600.1"	"Prupe.7G206600.1.p"	""	"PTHR31250,PTHR31250:SF7"	""	""	""	""	"AT4G33050.3"	"EDA39"	"calmodulin-binding family protein"
"Prupe.7G209100"	156.887017090385	-1.1120756801424	0.386528369355727	-2.87708682805359	0.00401365139104599	0.0236933403565341	32101664	"Prupe.7G209100.1"	"Prupe.7G209100.1.p"	"PF14364,PF05553"	"PTHR33098,PTHR33098:SF1"	""	""	""	""	"AT2G26110.1"	""	"Protein of unknown function (DUF761)"
"Prupe.7G209300"	221.766219712094	-1.05452476936422	0.210583230338198	-5.00763886882468	5.51017945202642e-07	9.86986057343625e-06	32101151	"Prupe.7G209300.1"	"Prupe.7G209300.1.p"	"PF07714"	"PTHR27001,PTHR27001:SF26"	"KOG1187"	"2.7.11.1"	""	"GO:0006468,GO:0004672"	"AT5G56890.1"	""	"Protein kinase superfamily protein"
"Prupe.7G210000"	3186.08865125937	1.1978039012696	0.375399872639936	3.19074136292655	0.00141908253546446	0.0100385671821011	32103991	"Prupe.7G210000.1"	"Prupe.7G210000.1.p"	"PF02140,PF01301"	"PTHR23421,PTHR23421:SF74"	""	"3.2.1.23"	""	"GO:0030246,GO:0005975,GO:0004553"	"AT3G13750.1"	"BGAL1"	"beta galactosidase 1"
"Prupe.7G210400"	10.5943075913565	-2.37217292080833	0.694033543795603	-3.41795139732749	0.000630943728037837	0.00512966066475792	32100969	"Prupe.7G210400.1"	"Prupe.7G210400.1.p"	""	"PTHR10217,PTHR10217:SF465"	""	""	""	""	"AT5G53130.1"	"ATCNGC1,CNGC1"	"cyclic nucleotide gated channel 1"
"Prupe.7G210600"	131.01117272623	-1.08431490251055	0.386848186022352	-2.8029468450135	0.00506380144511837	0.0285045274271091	32104081	"Prupe.7G210600.1"	"Prupe.7G210600.1.p"	"PF00520"	"PTHR10217,PTHR10217:SF465"	""	""	""	"GO:0055085,GO:0016020,GO:0006811,GO:0005216"	"AT5G53130.1"	"ATCNGC1,CNGC1"	"cyclic nucleotide gated channel 1"
"Prupe.7G210800"	18.3769059318562	-2.5290922181181	0.720259590321563	-3.51136208681231	0.000445816716345068	0.00380691959961579	32100267	"Prupe.7G210800.1"	"Prupe.7G210800.1.p"	"PF00520"	"PTHR10217,PTHR10217:SF465"	""	""	""	"GO:0055085,GO:0016020,GO:0006811,GO:0005216"	"AT5G53130.1"	"ATCNGC1,CNGC1"	"cyclic nucleotide gated channel 1"
"Prupe.7G211600"	303.844023261085	1.4498813002091	0.195488349422169	7.41671462516672	1.20061253387298e-13	6.80144409203174e-12	32104673	"Prupe.7G211600.1"	"Prupe.7G211600.1.p"	"PF00383,PF08211"	"PTHR11644,PTHR11644:SF2"	"KOG0833"	"3.5.4.5"	"K01489"	"GO:0008270,GO:0009972,GO:0004126"	"AT2G19570.1"	"AT-CDA1,CDA1,DESZ"	"cytidine deaminase 1"
"Prupe.7G211800"	344.256937353683	-1.05006325982763	0.287391045294629	-3.65377863026706	0.000258409082056485	0.00236954496405329	32103282	"Prupe.7G211800.1"	"Prupe.7G211800.1.p"	"PF00335"	"PTHR32191,PTHR32191:SF0"	""	""	""	"GO:0016021"	"AT2G19580.1"	"TET2"	"tetraspanin2"
"Prupe.7G211900"	28.9027498469722	-3.48114362642159	0.458193985484615	-7.59753234809425	3.0183078654877e-14	1.82406106790868e-12	32100792	"Prupe.7G211900.1"	"Prupe.7G211900.1.p"	"PF11510"	"PTHR32094"	""	""	""	""	"AT4G29560.1"	""	""
"Prupe.7G212300"	23.3934957973459	-5.12715145098154	0.678869612898614	-7.55248335404173	4.27036238544018e-14	2.52820349831031e-12	32104106	"Prupe.7G212300.1"	"Prupe.7G212300.1.p"	"PF00249"	"PTHR12374,PTHR12374:SF19"	""	""	""	""	"AT5G56840.1"	""	"myb-like transcription factor family protein"
"Prupe.7G212500"	97.6576365824384	0.846547769269027	0.312579069646739	2.70826760801916	0.00676354612256924	0.0360498247401846	32102608	"Prupe.7G212500.1"	"Prupe.7G212500.1.p"	"PF07714"	"PTHR27001,PTHR27001:SF230"	"KOG1187"	"2.7.11.1"	""	"GO:0006468,GO:0004672"	"AT3G13690.1"	""	"Protein kinase protein with adenine nucleotide alpha hydrolases-like domain"
"Prupe.7G212900"	58.4473819454029	1.27484662636413	0.344033637029396	3.70558715529085	0.000210901590518368	0.00199499386553511	32100551	"Prupe.7G212900.1"	"Prupe.7G212900.1.p"	"PF00153"	"PTHR24089,PTHR24089:SF245"	"KOG0752"	""	"K15084"	""	"AT4G26180.1"	""	"Mitochondrial substrate carrier family protein"
"Prupe.7G214200"	810.436807180832	-0.930087881769037	0.265244120590764	-3.50653533694735	0.000453981152861342	0.00385883979932141	32103632	"Prupe.7G214200.1"	"Prupe.7G214200.1.p"	"PF03398"	"PTHR12161,PTHR12161:SF13"	"KOG2027"	""	""	""	"AT2G19710.1"	""	"Regulator of Vps4 activity in the MVB pathway protein"
"Prupe.7G214300"	712.946110869698	-7.35832969472379	0.675018857303741	-10.9009246410026	1.1409192118222e-27	2.61078209752481e-25	32104245	"Prupe.7G214300.1"	"Prupe.7G214300.1.p"	"PF13578"	"PTHR10509,PTHR10509:SF29"	"KOG1663"	"2.1.1.104"	"K00588"	"GO:0008171"	"AT4G26220.1"	""	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"
"Prupe.7G214500"	218.548843368358	1.74569506643165	0.20692690567266	8.43628846020239	3.27573738993312e-17	2.66854670733512e-15	32102772	"Prupe.7G214500.1"	"Prupe.7G214500.1.p"	"PF01916"	"PTHR11703"	""	"2.5.1.46"	"K00809"	"GO:0008612"	"AT5G05920.1"	"DHS,EDA22"	"deoxyhypusine synthase"
"Prupe.7G214700"	124.510902236655	-0.585736850163293	0.225657420088693	-2.59569062667238	0.00944010214657131	0.0468348648762658	32101042	"Prupe.7G214700.1"	"Prupe.7G214700.1.p"	"PF10394"	"PTHR12046"	"KOG2696"	"2.3.1.48"	"K11303"	"GO:0016568,GO:0004402,GO:0016573,GO:0006348,GO:0005634"	"AT5G56740.1"	"HAC07,HAC7,HAG02,HAG2"	"histone acetyltransferase of the GNAT family 2"
"Prupe.7G215600"	1305.47253691849	-0.748572871946896	0.188882277545362	-3.96317156736485	7.39605893284487e-05	0.000806360472303632	32104116	"Prupe.7G215600.1"	"Prupe.7G215600.1.p"	"PF03357"	"PTHR22761,PTHR22761:SF8"	"KOG1656"	""	"K12194"	"GO:0007034"	"AT4G29160.1"	"SNF7.1"	"SNF7 family protein"
"Prupe.7G216000"	8.96955814441011	-2.07956586682208	0.688735868709626	-3.01939533179567	0.00253279793321057	0.016200679242389	32103714	"Prupe.7G216000.1"	"Prupe.7G216000.1.p"	"PF00249"	"PTHR10641,PTHR10641:SF603"	"KOG0048"	""	"K09422"	""	"AT5G65790.1"	"ATMYB68,MYB68"	"myb domain protein 68"
"Prupe.7G216200"	230.965221504801	-2.26247590275055	0.328582462752521	-6.8855649927202	5.75586280340396e-12	2.55389764388072e-10	32104298	"Prupe.7G216200.1"	"Prupe.7G216200.1.p"	"PF00642"	"PTHR14493"	"KOG1595"	""	""	"GO:0046872"	"AT2G19810.1"	""	"CCCH-type zinc finger family protein"
"Prupe.7G216500"	37.8317736300358	2.03678834306792	0.411523337294025	4.94938721206151	7.44475047372235e-07	1.29589562519512e-05	32102096	"Prupe.7G216500.1"	"Prupe.7G216500.1.p"	"PF01019"	"PTHR11686,PTHR11686:SF29"	""	"2.3.2.15,3.4.19.13,2.3.2.2"	"K18592"	"GO:0006749,GO:0003840"	"AT4G29210.1"	"GGT3,GGT4"	"gamma-glutamyl transpeptidase 4"
"Prupe.7G216700"	47.0762948557991	1.18962433581719	0.458094414583046	2.59689770917635	0.0094069933545859	0.0467161245207258	32104509	"Prupe.7G216700.1"	"Prupe.7G216700.1.p"	"PF00365"	"PTHR13697,PTHR13697:SF7"	""	"2.7.1.11"	"K00850"	"GO:0006096,GO:0003872"	"AT4G26270.1"	"PFK3"	"phosphofructokinase 3"
"Prupe.7G217800"	80.5583575394776	1.05996115876935	0.280615321754351	3.77727471238094	0.000158553815643885	0.00155920183940288	32102543	"Prupe.7G217800.1"	"Prupe.7G217800.1.p"	"PF07983,PF00332"	"PTHR32227,PTHR32227:SF88"	""	"3.2.1.39"	""	"GO:0005975,GO:0004553"	"AT5G56590.1"	""	"O-Glycosyl hydrolases family 17 protein"
"Prupe.7G218000"	102.900285851244	1.4185410884145	0.338957548557294	4.18501105655338	2.85152221413472e-05	0.000343633736171998	32103636	"Prupe.7G218000.1"	"Prupe.7G218000.1.p"	""	"PTHR33172,PTHR33172:SF2"	""	""	""	""	"AT5G56550.1"	"ATOXS3,OXS3"	"oxidative stress 3"
"Prupe.7G218800"	989.381525557045	1.002876726287	0.29334722417356	3.41873603581006	0.000629127257925521	0.00511897951854221	32104233	"Prupe.7G218800.1"	"Prupe.7G218800.1.p"	"PF00349,PF03727"	"PTHR19443,PTHR19443:SF26"	""	"2.7.1.1"	"K00844"	"GO:0016773,GO:0005975,GO:0005524,GO:0046835,GO:0005536,GO:0004396,GO:0001678"	"AT2G19860.1"	"ATHXK2,HXK2"	"hexokinase 2"
"Prupe.7G218900"	48.4429815694236	-0.92198952772081	0.32015249527331	-2.87984489058478	0.00397870861212373	0.0235279847835401	32100550	"Prupe.7G218900.1"	"Prupe.7G218900.1.p"	"PF08263,PF00560,PF13855,PF00069"	"PTHR27000,PTHR27000:SF111"	"KOG1187"	"2.7.11.1"	""	"GO:0005515,GO:0006468,GO:0005524,GO:0004672"	"AT5G25930.1"	""	"Protein kinase family protein with leucine-rich repeat domain"
"Prupe.7G220100"	82.9625925854022	1.69168714999674	0.278128981719169	6.0823835744844	1.18408874913934e-09	3.75625412226976e-08	32101745	"Prupe.7G220100.1"	"Prupe.7G220100.1.p"	"PF06911"	"PTHR21068,PTHR21068:SF5"	""	""	""	""	"AT4G15450.1"	""	"Senescence/dehydration-associated protein-related"
"Prupe.7G221100"	1064.12213083521	0.842073632984505	0.285093088004639	2.95367958191538	0.00314009850341383	0.0193674276561254	32103675	"Prupe.7G221100.1"	"Prupe.7G221100.1.p"	"PF00390,PF03949"	"PTHR23406,PTHR23406:SF11"	""	"1.1.1.40"	"K00029"	"GO:0055114,GO:0004471,GO:0051287"	"AT2G19900.1"	"ATNADP-ME1,NADP-ME1"	"NADP-malic enzyme 1"
"Prupe.7G221500"	179.872203121494	1.25940443845843	0.460552565683813	2.73455091187802	0.00624654345864497	0.0337625010824744	32100453	"Prupe.7G221500.1"	"Prupe.7G221500.1.p"	"PF05553"	"PTHR33265,PTHR33265:SF8"	""	""	""	""	"AT1G52140.1"	""	""
"Prupe.7G221700"	219.606673954616	1.19462530497228	0.32609442729301	3.66343367131157	0.000248856679340066	0.00229746832794188	32103527	"Prupe.7G221700.1"	"Prupe.7G221700.1.p"	"PF10604"	"PTHR33789,PTHR33789:SF3"	""	""	""	""	"AT2G25770.1"	""	"Polyketide cyclase/dehydrase and lipid transport superfamily protein"
"Prupe.7G222400"	401.619221569915	-1.69216600106899	0.27350944892708	-6.18686486959409	6.13725307594841e-10	2.03568886229259e-08	32102881	"Prupe.7G222400.1"	"Prupe.7G222400.1.p"	"PF05664"	"PTHR31280,PTHR31280:SF7"	""	""	""	""	"AT2G20010.2"	""	"Protein of unknown function (DUF810)"
"Prupe.7G222700"	209.365301562082	-2.09782280293188	0.319031401825471	-6.57559974011434	4.84574475752745e-11	1.89421185665651e-09	32101005	"Prupe.7G222700.1"	"Prupe.7G222700.1.p"	"PF00847"	"PTHR31985,PTHR31985:SF16"	""	""	"K09286"	"GO:0006355,GO:0003700"	"AT5G11590.1"	"TINY2"	"Integrase-type DNA-binding superfamily protein"
"Prupe.7G225100"	37.5997240758102	5.07011523767315	0.637347543282216	7.95502436796579	1.79096255221745e-15	1.20777295822717e-13	32102542	"Prupe.7G225100.1"	"Prupe.7G225100.1.p"	"PF09118,PF07250"	"PTHR32208,PTHR32208:SF29"	""	""	""	""	"AT5G19580.1"	""	"glyoxal oxidase-related protein"
"Prupe.7G225400"	105.117628749402	-0.979581632116898	0.308967980968688	-3.17049562561686	0.00152179124087535	0.0106467881867631	32100286	"Prupe.7G225400.1"	"Prupe.7G225400.1.p"	"PF00889"	"PTHR11741,PTHR11741:SF3"	""	""	""	"GO:0006414,GO:0005622,GO:0003746"	"AT4G29060.1"	"emb2726"	"elongation factor Ts family protein"
"Prupe.7G226700"	233.581202844597	-0.632129823578235	0.235360221345796	-2.68579720040923	0.00723569919770647	0.0380486056959695	32100056	"Prupe.7G226700.1"	"Prupe.7G226700.1.p"	""	"PTHR31365,PTHR31365:SF4"	""	""	""	""	"AT2G25670.1"	""	""
"Prupe.7G226800"	94.7750173485586	1.51843433186613	0.380340687720356	3.99230053709783	6.54353676054535e-05	0.00072269885935611	32103951	"Prupe.7G226800.1"	"Prupe.7G226800.1.p"	"PF06075"	"PTHR31928,PTHR31928:SF3"	""	""	""	""	"AT4G13370.1"	""	"Plant protein of unknown function (DUF936)"
"Prupe.7G227100"	188.672202813188	-1.01792426336348	0.377784917121434	-2.69445448251256	0.0070503955701582	0.0373053666359683	32103169	"Prupe.7G227100.1"	"Prupe.7G227100.1.p"	"PF08137"	"PTHR33102,PTHR33102:SF12"	""	""	""	""	"AT4G13395.1"	"DVL10,RTFL12"	"ROTUNDIFOLIA like 12"
"Prupe.7G227800"	18.5104284939271	-2.56087448925949	0.657783064093907	-3.89319006378963	9.89345785862281e-05	0.00103064021866349	32104837	"Prupe.7G227800.1"	"Prupe.7G227800.1.p"	"PF00403"	"PTHR22814,PTHR22814:SF104"	"KOG1603"	""	""	"GO:0046872,GO:0030001"	"AT3G24450.1"	""	"Heavy metal transport/detoxification superfamily protein "
"Prupe.7G228100"	994.452355893763	-0.496677832314893	0.162196849214106	-3.06219161914336	0.00219722746512125	0.0144583956557865	32102453	"Prupe.7G228100.1"	"Prupe.7G228100.1.p"	"PF08263"	"PTHR32093"	""	""	""	""	"AT3G24480.1"	""	"Leucine-rich repeat (LRR) family protein"
"Prupe.7G228300"	1513.22248432476	2.341720631902	0.608839270586515	3.8462049756517	0.000119961418346118	0.00122034677624227	32103994	"Prupe.7G228300.1"	"Prupe.7G228300.1.p"	"PF01740,PF00916"	"PTHR11814,PTHR11814:SF54"	""	""	"K17471"	"GO:0016021,GO:0015116,GO:0008272,GO:0055085,GO:0016020,GO:0008271,GO:1902358"	"AT5G19600.1"	"SULTR3;5"	"sulfate transporter 3;5"
"Prupe.7G229500"	822.584848372386	-2.56276614474534	0.35894314926875	-7.13975500010597	9.34974161376362e-13	4.67854638098059e-11	32102696	"Prupe.7G229500.1"	"Prupe.7G229500.1.p"	"PF06376"	"PTHR33374,PTHR33374:SF7"	""	""	""	""	"AT2G46330.1"	"AGP16,ATAGP16"	"arabinogalactan protein 16"
"Prupe.7G231100"	32.8128894511195	-1.2841403687797	0.430507180472509	-2.98285470493263	0.0028557352767504	0.0178898507063361	32103999	"Prupe.7G231100.1"	"Prupe.7G231100.1.p"	"PF00447"	"PTHR10015,PTHR10015:SF187"	"KOG0627"	""	"K09419"	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"	"AT3G24520.1"	"AT-HSFC1,HSFC1"	"heat shock transcription factor  C1"
"Prupe.7G231400"	4.81149584507026	2.14752930095179	0.793357618191677	2.70688684611955	0.00679174022033539	0.0361622434842747	32100516	"Prupe.7G231400.1"	"Prupe.7G231400.1.p"	"PF04844"	"PTHR33057,PTHR33057:SF24"	""	""	""	""	"AT5G19650.1"	"ATOFP8,OFP8"	"ovate family protein 8"
"Prupe.7G231500"	4.7341439558027	-2.24270481993264	0.796941864725587	-2.8141385453566	0.00489081447044066	0.0277687001686631	32101759	"Prupe.7G231500.1"	"Prupe.7G231500.1.p"	"PF00083"	"PTHR23500,PTHR23500:SF170"	"KOG0254"	""	""	"GO:0055085,GO:0022857,GO:0016021"	"AT3G18830.1"	"ATPLT5,ATPMT5,PMT5"	"polyol/monosaccharide transporter 5"
"Prupe.7G232000"	106.811452997833	-0.781405619313849	0.30122213201954	-2.59411755064253	0.00948340566375833	0.0470039035648825	32103501	"Prupe.7G232000.1"	"Prupe.7G232000.1.p"	"PF00004,PF12796"	"PTHR24193,PTHR24193:SF70"	"KOG4214"	""	""	"GO:0005524"	"AT3G24530.1"	""	"AAA-type ATPase family protein / ankyrin repeat family protein"
"Prupe.7G232200"	436.659732975229	-0.720359366765229	0.1905715036114	-3.77999518875674	0.000156831389269966	0.00154828597286871	32100658	"Prupe.7G232200.1"	"Prupe.7G232200.1.p"	"PF07714"	"PTHR27001,PTHR27001:SF89"	"KOG1187"	"2.7.11.1"	""	"GO:0006468,GO:0004672"	"AT3G24550.1"	"ATPERK1,PERK1"	"proline extensin-like receptor kinase 1"
"Prupe.7G233200"	10.8215481686775	2.86234664690546	0.654424328802916	4.37383899241843	1.2208043279629e-05	0.000161133512270203	32104280	"Prupe.7G233200.1"	"Prupe.7G233200.1.p"	"PF03759"	"PTHR33101,PTHR33101:SF10"	""	""	""	"GO:0005089"	"AT4G13240.1"	"ATROPGEF9,ROPGEF9"	"RHO guanyl-nucleotide exchange factor 9"
"Prupe.7G233400"	44.2117280120928	1.27972827957887	0.340919710528502	3.75375268738497	0.000174206747341852	0.00167828505977491	32101150	"Prupe.7G233400.1"	"Prupe.7G233400.1.p"	""	"PTHR10460,PTHR10460:SF11"	""	""	""	""	"AT2G46225.2"	"ABIL1"	"ABI-1-like 1"
"Prupe.7G234200"	81.6874874834833	-1.69967459289881	0.656785116381033	-2.58787014277093	0.0096571379097422	0.0476793383441963	32103006	"Prupe.7G234200.1"	"Prupe.7G234200.1.p"	"PF02458"	"PTHR31642,PTHR31642:SF50"	""	"2.3.1.188"	""	"GO:0016747"	"AT1G03390.1"	""	"HXXXD-type acyl-transferase family protein"
"Prupe.7G234300"	63.8511715365202	-2.66795877019175	0.65375467124188	-4.08097851924127	4.4846500011573e-05	0.000510533157761708	32100334	"Prupe.7G234300.1"	"Prupe.7G234300.1.p"	""	"PTHR37252,PTHR37252:SF1"	""	""	""	""	"AT5G25540.1"	"CID6"	"CTC-interacting domain 6"
"Prupe.7G234400"	597.917199718014	0.540841917580416	0.200889607369074	2.69223442996124	0.00709750362009744	0.0375059052223416	32104466	"Prupe.7G234400.1"	"Prupe.7G234400.1.p"	"PF00226,PF14237"	"PTHR36983"	""	""	"K09533"	""	"AT2G26890.1"	"GRV2,KAM2"	"DNAJ heat shock N-terminal domain-containing protein"
"Prupe.7G235300"	238.048693899012	-1.10375364756623	0.280658299837163	-3.93273118310282	8.39861422473413e-05	0.000897409114905221	32102123	"Prupe.7G235300.1"	"Prupe.7G235300.1.p"	"PF14510,PF08370,PF00005,PF01061"	"PTHR19241,PTHR19241:SF280"	""	"3.6.3.34"	""	"GO:0016887,GO:0005524,GO:0016020"	"AT2G26910.1"	"ATPDR4,PDR4"	"pleiotropic drug resistance 4"
"Prupe.7G236500"	8.762380438522	-1.7500171349005	0.674055806259596	-2.5962496259939	0.00942475658117413	0.0467815238928083	32102632	"Prupe.7G236500.1"	"Prupe.7G236500.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.7G237400"	137.534226013086	-3.17912986993201	0.473739301175681	-6.71071591916134	1.93671832468419e-11	8.04963375520781e-10	32104714	"Prupe.7G237400.1"	"Prupe.7G237400.1.p"	"PF07885,PF00027,PF11834,PF12796"	"PTHR10217,PTHR10217:SF504"	""	""	""	""	"AT2G26650.1"	"AKT1,ATAKT1,KT1"	"K+ transporter 1"
"Prupe.7G238400"	9.2285592005899	-1.68577763511491	0.60083388409418	-2.80572996920171	0.00502027436410804	0.0282907879633161	32100977	"Prupe.7G238400.1"	"Prupe.7G238400.1.p"	"PF00069"	"PTHR27002,PTHR27002:SF75"	"KOG1187"	"2.7.11.1"	""	"GO:0006468,GO:0005524,GO:0004672"	"AT5G20050.1"	""	"Protein kinase superfamily protein"
"Prupe.7G238700"	566.631897011746	-0.71863593356239	0.255987396711719	-2.80730982381794	0.00499571678557485	0.0282070330066585	32101558	"Prupe.7G238700.1"	"Prupe.7G238700.1.p"	"PF07800"	"PTHR31197,PTHR31197:SF5"	""	""	""	""	"AT3G25910.1"	""	"Protein of unknown function (DUF1644)"
"Prupe.7G238800"	4.18251922705077	-3.08856800044327	0.87336664015696	-3.53639337528189	0.000405630203848285	0.00351086473930054	32101816	"Prupe.7G238800.1"	"Prupe.7G238800.1.p"	"PF00564,PF07714"	"PTHR23257,PTHR23257:SF331"	"KOG0192"	"2.7.11.1"	""	"GO:0005515,GO:0006468,GO:0004672"	"AT5G57610.1"	""	"Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain"
"Prupe.7G239500"	28.5744561288045	-1.63952509778719	0.372020831264564	-4.40707874398903	1.0477410570587e-05	0.000140199043154122	32104051	"Prupe.7G239500.1"	"Prupe.7G239500.1.p"	"PF00642"	"PTHR12547,PTHR12547:SF70"	""	""	""	"GO:0046872"	"AT3G19360.1"	""	"Zinc finger (CCCH-type) family protein"
"Prupe.7G239700"	32.0591326066938	-1.53281491900836	0.569660520223295	-2.69075153462895	0.00712912690596861	0.0376242027900899	32103764	"Prupe.7G239700.1"	"Prupe.7G239700.1.p"	"PF01177"	"PTHR21198,PTHR21198:SF7"	""	"5.1.1.13"	""	"GO:0036361,GO:0006807"	"AT1G15410.1"	""	"aspartate-glutamate racemase family"
"Prupe.7G240000"	480.201109926819	-1.31887626480815	0.273801905592673	-4.81689950971416	1.45806071486485e-06	2.37179429064997e-05	32101944	"Prupe.7G240000.1"	"Prupe.7G240000.1.p"	"PF15697"	"PTHR33730,PTHR33730:SF4"	""	""	""	""	"AT1G80180.1"	""	""
"Prupe.7G241800"	12.1677284408428	2.07182172921666	0.656104253460955	3.15776299008546	0.00158984759404451	0.0110394940676135	32101383	"Prupe.7G241800.1"	"Prupe.7G241800.1.p"	"PF02469"	"PTHR32077,PTHR32077:SF6"	""	""	""	""	"AT2G20520.1"	"FLA6"	"FASCICLIN-like arabinogalactan 6"
"Prupe.7G243800"	68.5846310710725	-1.64113451162739	0.526524137062057	-3.11692170616284	0.00182750099394101	0.0123774144471575	32103350	"Prupe.7G243800.1"	"Prupe.7G243800.1.p"	"PF13091,PF00168,PF00614,PF12357"	"PTHR18896,PTHR18896:SF11"	""	"3.1.4.4"	"K01115"	"GO:0005515,GO:0003824"	"AT1G52570.1"	"PLDALPHA2"	"phospholipase D alpha 2"
"Prupe.7G244100"	122.219230956553	-1.41808155028182	0.226913542918987	-6.24943549882389	4.11938816200567e-10	1.40764193468804e-08	32101642	"Prupe.7G244100.1"	"Prupe.7G244100.1.p"	"PF13259"	"PTHR33373,PTHR33373:SF3"	""	""	""	""	"AT5G25360.2"	""	""
"Prupe.7G244300"	817.928417908142	1.40683583054055	0.370976837098587	3.79224708891106	0.000149290261612832	0.00148314413073509	32101458	"Prupe.7G244300.1"	"Prupe.7G244300.1.p"	"PF12937,PF13516"	"PTHR24006,PTHR24006:SF501"	"KOG1947"	""	"K14515"	"GO:0005515"	"AT2G25490.1"	"EBF1,FBL6"	"EIN3-binding F box protein 1"
"Prupe.7G244700"	287.511303818146	-3.19863336803819	0.290025221082553	-11.0288110671855	2.77509392784783e-28	6.57180964355219e-26	32103815	"Prupe.7G244700.1"	"Prupe.7G244700.1.p"	""	"PTHR26312,PTHR26312:SF75"	""	""	""	""	"AT5G20190.1"	""	"Tetratricopeptide repeat (TPR)-like superfamily protein"
"Prupe.7G245300"	369.41764796019	-0.563835891653686	0.200798255575087	-2.8079720615045	0.00498545517835779	0.0281881677297154	32104037	"Prupe.7G245300.1"	"Prupe.7G245300.1.p"	"PF01429"	"PTHR33729"	""	""	""	"GO:0005634,GO:0003677"	"AT3G15790.1"	"ATMBD11,MBD11"	"methyl-CPG-binding domain 11"
"Prupe.7G245500"	20.1725741826597	-2.4767282507516	0.511812272849098	-4.83913415550672	1.30406001625209e-06	2.15222741418072e-05	32104121	"Prupe.7G245500.1"	"Prupe.7G245500.1.p"	"PF00332"	"PTHR32227,PTHR32227:SF129"	""	"3.2.1.39"	""	"GO:0005975,GO:0004553"	"AT2G26600.1"	""	"Glycosyl hydrolase superfamily protein"
"Prupe.7G245600"	283.259594664777	-1.52245585878382	0.285504462019582	-5.33251161125251	9.68635736287914e-08	2.0656791000251e-06	32103263	"Prupe.7G245600.1"	"Prupe.7G245600.1.p"	"PF00332"	"PTHR32227,PTHR32227:SF129"	""	"3.2.1.39"	""	"GO:0005975,GO:0004553"	"AT2G26600.1"	""	"Glycosyl hydrolase superfamily protein"
"Prupe.7G246200"	126.864563141003	2.18833439416412	0.700651984851597	3.12328294428171	0.00178845725904999	0.0121533935728436	32103370	"Prupe.7G246200.1"	"Prupe.7G246200.1.p"	"PF02298"	"PTHR33021,PTHR33021:SF5"	""	""	""	"GO:0009055"	"AT2G25060.1"	"AtENODL14,ENODL14"	"early nodulin-like protein 14"
